progress_id,student_unique_id,lecture_unique_id,view_count,watched_seconds,progress_percent,downloaded_offline,last_opened_at
P002253,C075,L00136,4,82,10,No,2025-03-06
P002254,C075,L00349,1,465,30,No,2025-03-03
P002255,C075,L00612,0,0,0,No,2025-03-15
P002256,C075,L00144,3,60,10,No,2025-03-13
P002257,C075,L00139,1,1177,70,No,2025-03-21
P002258,C075,L00059,2,610,70,Yes,2025-03-14
P002259,C075,L00367,0,0,0,No,2025-03-22
P002260,C075,L00403,0,0,0,Yes,2025-03-13
P002261,C075,L00131,3,760,70,Yes,2025-03-10
P002262,C075,L00127,2,405,30,No,2025-03-24
P002263,C075,L00016,2,767,50,No,2025-03-02
P002264,C075,L00020,3,118,10,Yes,2025-03-09
P002265,C075,L00572,3,310,50,Yes,2025-03-15
P002266,C075,L00417,4,1116,100,Yes,2025-03-14
P002267,C075,L00778,4,392,30,Yes,2025-03-04
P002268,C075,L00377,0,0,0,Yes,2025-03-21
P002269,C075,L00236,1,355,50,No,2025-03-18
P002270,C075,L00230,3,451,30,Yes,2025-03-01
P002271,C075,L00826,0,0,0,Yes,2025-03-17
P002272,C075,L00651,0,0,0,No,2025-03-02
P002273,C075,L00488,4,418,30,Yes,2025-03-17
P002274,C075,L00145,4,859,100,No,2025-03-15
P002275,C075,L00037,4,225,30,No,2025-03-06
P002276,C075,L00080,3,99,10,No,2025-03-05
P002277,C075,L00107,4,1025,70,Yes,2025-03-22
P002278,C076,L00792,4,1422,90,Yes,2025-03-02
P002279,C076,L00468,4,164,20,No,2025-03-24
P002280,C076,L00694,3,130,10,No,2025-03-24
P002281,C076,L00138,3,252,20,Yes,2025-03-05
P002282,C076,L00621,2,627,70,Yes,2025-03-11
P002283,C076,L00518,2,505,50,Yes,2025-03-14
P002284,C076,L00467,4,315,30,No,2025-03-17
P002285,C076,L00855,4,728,50,No,2025-03-05
P002286,C076,L00818,0,0,0,Yes,2025-03-15
P002287,C076,L00326,0,0,0,No,2025-03-07
P002288,C076,L00801,3,436,50,Yes,2025-03-08
P002289,C076,L00329,0,0,0,No,2025-03-18
P002290,C076,L00321,2,649,50,No,2025-03-11
P002291,C076,L00318,2,346,20,No,2025-03-20
P002292,C076,L00286,4,1030,70,Yes,2025-03-23
P002293,C076,L00094,2,60,10,Yes,2025-03-02
P002294,C076,L00448,0,0,0,No,2025-03-20
P002295,C076,L00106,4,1582,100,No,2025-03-15
P002296,C076,L00232,2,867,100,No,2025-03-04
P002297,C076,L00168,2,210,20,No,2025-03-08
P002298,C076,L00015,3,261,30,Yes,2025-03-18
P002299,C076,L00440,0,0,0,No,2025-03-22
P002300,C076,L00383,2,78,10,Yes,2025-03-23
P002301,C076,L00246,3,1039,100,Yes,2025-03-10
P002302,C076,L00738,0,0,0,No,2025-03-05
P002303,C076,L00567,4,779,100,No,2025-03-17
P002304,C076,L00158,0,0,0,No,2025-03-07
P002305,C076,L00743,1,339,20,Yes,2025-03-20
P002306,C076,L00271,4,1597,100,No,2025-03-18
P002307,C076,L00127,2,1076,70,No,2025-03-06
P002308,C076,L00367,1,690,50,Yes,2025-03-19
P002309,C076,L00868,2,155,10,No,2025-03-20
P002310,C076,L00503,3,662,100,Yes,2025-03-06
P002311,C076,L00536,0,0,0,Yes,2025-03-12
P002312,C077,L00560,0,0,0,Yes,2025-03-01
P002313,C077,L00326,0,0,0,No,2025-03-22
P002314,C077,L00501,0,0,0,Yes,2025-03-15
P002315,C077,L00288,2,149,10,Yes,2025-03-24
P002316,C077,L00215,0,0,0,No,2025-03-12
P002317,C077,L00849,0,0,0,No,2025-03-02
P002318,C077,L00738,3,854,70,No,2025-03-05
P002319,C077,L00058,1,1136,70,Yes,2025-03-10
P002320,C077,L00024,0,0,0,No,2025-03-01
P002321,C077,L00577,3,181,20,Yes,2025-03-06
P002322,C077,L00608,0,0,0,No,2025-03-26
P002323,C077,L00598,3,155,20,No,2025-03-19
P002324,C077,L00549,0,0,0,Yes,2025-03-05
P002325,C077,L00474,4,875,50,No,2025-03-01
P002326,C077,L00731,0,0,0,Yes,2025-03-25
P002327,C077,L00585,1,505,50,No,2025-03-26
P002328,C077,L00620,2,113,10,No,2025-03-20
P002329,C077,L00528,3,181,30,No,2025-03-20
P002330,C077,L00079,1,209,30,Yes,2025-03-03
P002331,C077,L00351,4,1431,100,Yes,2025-03-24
P002332,C077,L00381,3,795,70,Yes,2025-03-05
P002333,C077,L00292,4,177,10,No,2025-03-05
P002334,C077,L00061,1,1059,100,Yes,2025-03-24
P002335,C077,L00600,0,0,0,No,2025-03-11
P002336,C077,L00020,1,660,50,No,2025-03-06
P002337,C078,L00763,0,0,0,No,2025-03-18
P002338,C078,L00404,0,0,0,Yes,2025-03-23
P002339,C078,L00028,2,110,10,Yes,2025-03-10
P002340,C078,L00081,2,1200,70,No,2025-03-07
P002341,C078,L00261,2,1310,100,No,2025-03-13
P002342,C078,L00310,2,1025,100,No,2025-03-14
P002343,C078,L00580,2,147,10,No,2025-03-18
P002344,C078,L00674,1,607,50,No,2025-03-16
P002345,C078,L00244,1,252,30,Yes,2025-03-16
P002346,C078,L00637,3,363,30,No,2025-03-06
P002347,C078,L00827,2,867,90,No,2025-03-26
P002348,C078,L00122,4,888,50,Yes,2025-03-08
P002349,C078,L00659,0,0,0,Yes,2025-03-07
P002350,C078,L00514,2,1243,100,No,2025-03-13
P002351,C078,L00864,3,347,50,Yes,2025-03-05
P002352,C078,L00292,2,1067,70,Yes,2025-03-05
P002353,C078,L00001,4,876,70,Yes,2025-03-09
P002354,C078,L00331,4,471,30,Yes,2025-03-07
P002355,C078,L00458,2,81,10,No,2025-03-24
P002356,C078,L00241,4,175,10,No,2025-03-21
P002357,C078,L00029,2,135,10,No,2025-03-21
P002358,C078,L00359,0,0,0,No,2025-03-02
P002359,C078,L00797,1,462,30,Yes,2025-03-17
P002360,C078,L00786,1,1319,100,Yes,2025-03-11
P002361,C078,L00072,2,165,10,Yes,2025-03-06
P002362,C078,L00054,2,562,70,Yes,2025-03-03
P002363,C079,L00699,2,485,30,No,2025-03-05
P002364,C079,L00615,2,141,10,Yes,2025-03-25
P002365,C079,L00262,2,295,20,Yes,2025-03-20
P002366,C079,L00086,2,300,20,No,2025-03-18
P002367,C079,L00492,0,0,0,No,2025-03-24
P002368,C079,L00400,2,132,10,No,2025-03-02
P002369,C079,L00177,1,473,30,Yes,2025-03-02
P002370,C079,L00873,2,833,50,Yes,2025-03-04
P002371,C079,L00878,3,479,70,Yes,2025-03-25
P002372,C079,L00034,2,425,30,No,2025-03-03
P002373,C079,L00129,1,222,30,No,2025-03-07
P002374,C079,L00850,4,266,20,No,2025-03-11
P002375,C079,L00396,2,645,50,No,2025-03-21
P002376,C079,L00613,4,1209,90,Yes,2025-03-20
P002377,C079,L00319,4,726,100,Yes,2025-03-25
P002378,C079,L00179,1,63,10,No,2025-03-07
P002379,C079,L00650,4,812,50,No,2025-03-16
P002380,C079,L00157,3,663,50,Yes,2025-03-10
P002381,C079,L00553,0,0,0,No,2025-03-02
P002382,C079,L00076,2,833,50,No,2025-03-08
P002383,C080,L00102,4,92,10,Yes,2025-03-11
P002384,C080,L00836,1,890,90,No,2025-03-20
P002385,C080,L00779,1,609,70,Yes,2025-03-11
P002386,C080,L00072,2,447,30,No,2025-03-20
P002387,C080,L00419,1,602,70,Yes,2025-03-17
P002388,C080,L00484,3,800,50,No,2025-03-05
P002389,C080,L00843,1,197,20,No,2025-03-24
P002390,C080,L00044,4,304,30,Yes,2025-03-22
P002391,C080,L00106,0,0,0,No,2025-03-13
P002392,C080,L00585,1,188,20,Yes,2025-03-20
P002393,C080,L00755,1,1222,70,No,2025-03-25
P002394,C080,L00567,1,1065,90,Yes,2025-03-25
P002395,C080,L00281,3,343,20,No,2025-03-08
P002396,C080,L00110,1,141,10,No,2025-03-21
P002397,C080,L00614,0,0,0,Yes,2025-03-07
P002398,C080,L00476,3,1021,90,Yes,2025-03-24
P002399,C080,L00018,2,199,20,Yes,2025-03-25
P002400,C080,L00682,2,268,30,Yes,2025-03-07
P002401,C080,L00764,1,352,50,No,2025-03-24
P002402,C080,L00465,1,568,50,Yes,2025-03-26
P002403,C080,L00811,1,131,20,No,2025-03-10
P002404,C080,L00443,1,262,20,No,2025-03-02
P002405,C080,L00501,4,1332,90,No,2025-03-19
P002406,C080,L00853,2,1212,90,Yes,2025-03-08
P002407,C080,L00302,1,683,90,No,2025-03-14
P002408,C080,L00714,2,574,50,No,2025-03-26
P002409,C080,L00545,1,1137,90,Yes,2025-03-24
P002410,C080,L00648,0,0,0,No,2025-03-03
P002411,C080,L00800,4,583,50,No,2025-03-08
P002412,C080,L00305,3,192,20,Yes,2025-03-04
P002413,C080,L00127,0,0,0,No,2025-03-25
P002414,C080,L00383,3,1482,90,No,2025-03-09
P002415,C080,L00876,4,353,50,Yes,2025-03-16
P002416,C080,L00753,4,159,10,Yes,2025-03-02
P002417,C081,L00858,2,240,20,Yes,2025-03-08
P002418,C081,L00413,0,0,0,Yes,2025-03-22
P002419,C081,L00068,4,742,70,No,2025-03-18
P002420,C081,L00154,1,1667,100,Yes,2025-03-19
P002421,C081,L00633,4,1525,100,No,2025-03-17
P002422,C081,L00677,4,270,20,No,2025-03-01
P002423,C081,L00721,2,349,50,Yes,2025-03-06
P002424,C081,L00020,4,877,50,No,2025-03-26
P002425,C081,L00485,1,1262,100,Yes,2025-03-15
P002426,C081,L00026,4,1574,100,Yes,2025-03-11
P002427,C081,L00741,0,0,0,No,2025-03-13
P002428,C081,L00842,1,62,10,Yes,2025-03-09
P002429,C081,L00057,4,148,10,No,2025-03-23
P002430,C081,L00694,2,698,70,Yes,2025-03-24
P002431,C081,L00445,1,702,50,No,2025-03-18
P002432,C081,L00429,3,867,90,Yes,2025-03-11
P002433,C081,L00200,4,1104,70,Yes,2025-03-10
P002434,C081,L00451,0,0,0,Yes,2025-03-07
P002435,C081,L00598,3,138,20,Yes,2025-03-14
P002436,C081,L00430,1,342,20,Yes,2025-03-06
P002437,C081,L00120,2,212,20,No,2025-03-02
P002438,C082,L00164,3,1788,100,Yes,2025-03-04
P002439,C082,L00820,1,299,20,No,2025-03-11
P002440,C082,L00274,0,0,0,No,2025-03-14
P002441,C082,L00826,4,515,30,Yes,2025-03-20
P002442,C082,L00129,1,528,30,No,2025-03-06
P002443,C082,L00475,2,165,10,Yes,2025-03-03
P002444,C082,L00459,4,506,70,Yes,2025-03-17
P002445,C082,L00223,0,0,0,No,2025-03-06
P002446,C082,L00108,4,398,30,Yes,2025-03-09
P002447,C082,L00037,4,1537,100,Yes,2025-03-13
P002448,C082,L00149,2,267,30,Yes,2025-03-11
P002449,C082,L00846,0,0,0,No,2025-03-14
P002450,C082,L00350,0,0,0,No,2025-03-25
P002451,C082,L00369,0,0,0,Yes,2025-03-17
P002452,C082,L00873,0,0,0,Yes,2025-03-04
P002453,C082,L00217,0,0,0,Yes,2025-03-01
P002454,C082,L00360,0,0,0,No,2025-03-13
P002455,C082,L00054,3,141,20,Yes,2025-03-11
P002456,C082,L00393,4,351,30,Yes,2025-03-22
P002457,C082,L00485,4,318,20,Yes,2025-03-09
P002458,C082,L00627,4,1085,70,Yes,2025-03-14
P002459,C082,L00344,3,596,50,Yes,2025-03-13
P002460,C082,L00773,0,0,0,No,2025-03-06
P002461,C082,L00783,4,795,100,No,2025-03-25
P002462,C082,L00273,1,899,100,No,2025-03-23
P002463,C082,L00160,3,251,20,No,2025-03-09
P002464,C082,L00096,1,1007,70,Yes,2025-03-10
P002465,C082,L00450,0,0,0,No,2025-03-15
P002466,C082,L00451,3,429,30,Yes,2025-03-26
P002467,C082,L00436,3,358,30,Yes,2025-03-08
P002468,C082,L00171,2,1050,70,No,2025-03-10
P002469,C083,L00384,4,81,10,Yes,2025-03-19
P002470,C083,L00081,1,521,30,Yes,2025-03-16
P002471,C083,L00189,3,314,20,No,2025-03-11
P002472,C083,L00206,0,0,0,No,2025-03-10
P002473,C083,L00366,2,351,20,Yes,2025-03-09
P002474,C083,L00485,0,0,0,No,2025-03-19
P002475,C083,L00501,1,594,50,Yes,2025-03-06
P002476,C083,L00665,2,239,20,No,2025-03-08
P002477,C083,L00391,3,175,10,No,2025-03-12
P002478,C083,L00542,0,0,0,Yes,2025-03-02
P002479,C083,L00443,4,180,20,No,2025-03-22
P002480,C083,L00217,0,0,0,Yes,2025-03-05
P002481,C083,L00814,1,601,50,Yes,2025-03-03
P002482,C083,L00627,1,180,20,Yes,2025-03-24
P002483,C083,L00361,3,163,20,No,2025-03-12
P002484,C083,L00108,0,0,0,Yes,2025-03-21
P002485,C083,L00832,2,482,70,Yes,2025-03-24
P002486,C083,L00397,2,443,30,No,2025-03-05
P002487,C083,L00573,1,224,30,Yes,2025-03-20
P002488,C083,L00613,3,1230,100,No,2025-03-18
P002489,C083,L00750,3,456,70,No,2025-03-01
P002490,C083,L00837,1,316,20,No,2025-03-26
P002491,C084,L00634,2,324,30,Yes,2025-03-23
P002492,C084,L00807,2,316,20,No,2025-03-16
P002493,C084,L00696,1,333,30,No,2025-03-16
P002494,C084,L00448,4,459,30,Yes,2025-03-07
P002495,C084,L00303,3,295,20,No,2025-03-14
P002496,C084,L00851,3,1083,100,No,2025-03-18
P002497,C084,L00873,2,175,20,Yes,2025-03-06
P002498,C084,L00566,2,1036,90,No,2025-03-06
P002499,C084,L00285,0,0,0,No,2025-03-02
P002500,C084,L00097,2,354,20,Yes,2025-03-20
P002501,C084,L00563,1,149,10,No,2025-03-08
P002502,C084,L00511,0,0,0,Yes,2025-03-23
P002503,C084,L00372,2,139,10,Yes,2025-03-15
P002504,C084,L00267,3,94,10,No,2025-03-16
P002505,C084,L00398,2,1223,100,No,2025-03-16
P002506,C084,L00017,2,330,30,No,2025-03-26
P002507,C084,L00030,2,771,90,No,2025-03-02
P002508,C084,L00348,3,940,90,No,2025-03-05
P002509,C084,L00416,1,777,70,Yes,2025-03-25
P002510,C084,L00136,2,116,10,Yes,2025-03-08
P002511,C084,L00232,3,177,20,Yes,2025-03-26
P002512,C084,L00266,3,258,20,Yes,2025-03-15
P002513,C084,L00057,1,710,100,No,2025-03-20
P002514,C084,L00171,4,128,10,Yes,2025-03-14
P002515,C084,L00709,4,469,50,No,2025-03-09
P002516,C084,L00860,0,0,0,No,2025-03-24
P002517,C084,L00319,2,117,10,No,2025-03-02
P002518,C084,L00454,4,1781,100,No,2025-03-26
P002519,C084,L00165,0,0,0,Yes,2025-03-26
P002520,C084,L00122,3,1100,90,Yes,2025-03-17
P002521,C084,L00452,4,1062,100,Yes,2025-03-21
P002522,C084,L00667,4,199,30,Yes,2025-03-12
P002523,C084,L00527,4,1209,90,Yes,2025-03-06
P002524,C084,L00828,2,66,10,Yes,2025-03-03
P002525,C085,L00660,1,794,90,Yes,2025-03-15
P002526,C085,L00590,0,0,0,No,2025-03-18
P002527,C085,L00281,3,812,50,Yes,2025-03-06
P002528,C085,L00062,1,394,30,No,2025-03-12
P002529,C085,L00501,4,1598,90,No,2025-03-25
P002530,C085,L00713,0,0,0,No,2025-03-21
P002531,C085,L00859,0,0,0,No,2025-03-09
P002532,C085,L00819,1,1091,70,No,2025-03-06
P002533,C085,L00740,2,335,20,Yes,2025-03-25
P002534,C085,L00047,2,376,30,Yes,2025-03-03
P002535,C085,L00843,4,174,20,No,2025-03-18
P002536,C085,L00412,0,0,0,Yes,2025-03-03
P002537,C085,L00875,0,0,0,Yes,2025-03-13
P002538,C085,L00668,4,640,100,No,2025-03-14
P002539,C085,L00258,1,623,50,Yes,2025-03-15
P002540,C085,L00133,3,1708,100,Yes,2025-03-26
P002541,C085,L00253,3,292,30,No,2025-03-01
P002542,C085,L00368,3,1017,100,Yes,2025-03-03
P002543,C085,L00512,0,0,0,Yes,2025-03-17
P002544,C085,L00392,0,0,0,No,2025-03-12
P002545,C085,L00182,3,752,50,Yes,2025-03-03
P002546,C085,L00677,1,1562,100,No,2025-03-07
P002547,C085,L00096,0,0,0,Yes,2025-03-13
P002548,C085,L00218,4,138,10,No,2025-03-19
P002549,C085,L00084,2,229,30,Yes,2025-03-15
P002550,C086,L00263,4,153,10,Yes,2025-03-22
P002551,C086,L00290,4,625,90,Yes,2025-03-09
P002552,C086,L00588,2,761,70,Yes,2025-03-12
P002553,C086,L00380,2,62,10,No,2025-03-26
P002554,C086,L00347,4,694,50,No,2025-03-19
P002555,C086,L00112,0,0,0,Yes,2025-03-01
P002556,C086,L00497,3,453,70,No,2025-03-09
P002557,C086,L00066,2,130,10,No,2025-03-18
P002558,C086,L00861,2,1709,100,No,2025-03-03
P002559,C086,L00598,2,322,20,No,2025-03-09
P002560,C086,L00206,0,0,0,Yes,2025-03-21
P002561,C086,L00020,1,144,20,Yes,2025-03-08
P002562,C086,L00442,2,142,10,No,2025-03-19
P002563,C086,L00782,2,1256,70,No,2025-03-04
P002564,C086,L00264,2,1466,100,Yes,2025-03-01
P002565,C086,L00308,4,1182,100,No,2025-03-20
P002566,C086,L00274,4,376,30,No,2025-03-15
P002567,C086,L00771,0,0,0,No,2025-03-18
P002568,C086,L00810,4,271,30,Yes,2025-03-09
P002569,C086,L00785,1,267,20,Yes,2025-03-18
P002570,C086,L00795,1,256,20,Yes,2025-03-02
P002571,C086,L00102,1,1266,100,No,2025-03-03
P002572,C086,L00410,3,312,20,Yes,2025-03-03
P002573,C086,L00812,3,80,10,No,2025-03-09
P002574,C086,L00749,3,247,20,No,2025-03-25
P002575,C086,L00562,4,1254,90,No,2025-03-06
P002576,C086,L00101,4,353,30,No,2025-03-15
P002577,C086,L00438,3,900,90,Yes,2025-03-12
P002578,C086,L00055,2,745,90,No,2025-03-14
P002579,C087,L00265,0,0,0,Yes,2025-03-02
P002580,C087,L00388,2,532,50,No,2025-03-19
P002581,C087,L00281,0,0,0,No,2025-03-09
P002582,C087,L00787,3,764,100,Yes,2025-03-01
P002583,C087,L00729,0,0,0,Yes,2025-03-16
P002584,C087,L00334,3,65,10,No,2025-03-06
P002585,C087,L00248,4,1274,90,No,2025-03-11
P002586,C087,L00235,0,0,0,Yes,2025-03-26
P002587,C087,L00537,4,880,50,No,2025-03-11
P002588,C087,L00263,4,350,30,Yes,2025-03-12
P002589,C087,L00542,0,0,0,Yes,2025-03-25
P002590,C087,L00797,0,0,0,No,2025-03-06
P002591,C087,L00648,4,326,30,No,2025-03-19
P002592,C087,L00773,1,643,100,Yes,2025-03-09
P002593,C087,L00849,3,1149,100,Yes,2025-03-11
P002594,C087,L00239,4,784,70,Yes,2025-03-24
P002595,C087,L00549,1,563,50,No,2025-03-08
P002596,C087,L00540,1,916,70,No,2025-03-26
P002597,C087,L00620,4,178,10,Yes,2025-03-05
P002598,C087,L00654,2,167,10,Yes,2025-03-13
P002599,C087,L00600,4,1133,90,No,2025-03-15
P002600,C087,L00629,0,0,0,No,2025-03-03
P002601,C087,L00499,2,810,70,No,2025-03-05
P002602,C087,L00751,3,460,50,No,2025-03-26
P002603,C087,L00258,3,1226,90,No,2025-03-26
P002604,C087,L00037,0,0,0,No,2025-03-23
P002605,C087,L00486,4,1082,100,Yes,2025-03-07
P002606,C087,L00563,1,488,70,No,2025-03-23
P002607,C087,L00249,2,218,20,Yes,2025-03-06
P002608,C087,L00821,1,603,50,Yes,2025-03-18
P002609,C087,L00578,2,1150,70,Yes,2025-03-20
P002610,C087,L00282,0,0,0,Yes,2025-03-12
P002611,C088,L00680,3,368,30,No,2025-03-15
P002612,C088,L00036,0,0,0,No,2025-03-16
P002613,C088,L00244,4,771,70,Yes,2025-03-07
P002614,C088,L00514,2,1792,100,No,2025-03-19
P002615,C088,L00387,0,0,0,Yes,2025-03-11
P002616,C088,L00661,3,715,70,Yes,2025-03-10
P002617,C088,L00646,4,138,10,No,2025-03-08
P002618,C088,L00419,0,0,0,No,2025-03-10
P002619,C088,L00643,1,130,10,No,2025-03-12
P002620,C088,L00503,0,0,0,No,2025-03-05
P002621,C088,L00774,1,248,20,Yes,2025-03-04
P002622,C088,L00560,1,126,20,Yes,2025-03-15
P002623,C088,L00076,0,0,0,No,2025-03-06
P002624,C088,L00644,1,385,30,No,2025-03-14
P002625,C088,L00653,0,0,0,Yes,2025-03-08
P002626,C088,L00507,3,1485,100,Yes,2025-03-05
P002627,C088,L00232,0,0,0,No,2025-03-05
P002628,C088,L00600,3,1029,70,Yes,2025-03-13
P002629,C088,L00620,1,408,30,No,2025-03-13
P002630,C088,L00495,0,0,0,No,2025-03-24
P002631,C088,L00393,1,127,10,No,2025-03-04
P002632,C088,L00395,4,685,50,Yes,2025-03-02
P002633,C088,L00214,3,165,20,Yes,2025-03-08
P002634,C088,L00371,2,349,30,Yes,2025-03-15
P002635,C088,L00205,4,81,10,No,2025-03-24
P002636,C089,L00613,4,97,10,Yes,2025-03-17
P002637,C089,L00145,3,819,50,No,2025-03-08
P002638,C089,L00793,1,1631,100,No,2025-03-14
P002639,C089,L00244,0,0,0,Yes,2025-03-15
P002640,C089,L00495,0,0,0,No,2025-03-26
P002641,C089,L00483,4,1377,90,Yes,2025-03-14
P002642,C089,L00335,1,796,100,No,2025-03-20
P002643,C089,L00880,1,169,10,No,2025-03-26
P002644,C089,L00387,4,1202,90,No,2025-03-10
P002645,C089,L00790,0,0,0,Yes,2025-03-01
P002646,C089,L00723,2,1538,90,No,2025-03-08
P002647,C089,L00795,1,1376,90,Yes,2025-03-15
P002648,C089,L00368,4,462,30,Yes,2025-03-03
P002649,C089,L00230,2,817,50,No,2025-03-24
P002650,C089,L00695,1,76,10,Yes,2025-03-01
P002651,C089,L00805,0,0,0,Yes,2025-03-09
P002652,C089,L00068,1,895,70,No,2025-03-14
P002653,C089,L00052,0,0,0,Yes,2025-03-22
P002654,C089,L00587,2,434,70,Yes,2025-03-20
P002655,C089,L00877,1,102,10,Yes,2025-03-03
P002656,C089,L00825,0,0,0,No,2025-03-10
P002657,C089,L00420,1,615,100,Yes,2025-03-23
P002658,C090,L00011,0,0,0,No,2025-03-24
P002659,C090,L00163,1,80,10,Yes,2025-03-08
P002660,C090,L00874,4,89,10,Yes,2025-03-14
P002661,C090,L00130,3,592,70,No,2025-03-20
P002662,C090,L00191,1,848,100,Yes,2025-03-01
P002663,C090,L00879,0,0,0,Yes,2025-03-05
P002664,C090,L00409,3,263,20,No,2025-03-20
P002665,C090,L00796,0,0,0,Yes,2025-03-14
P002666,C090,L00653,3,483,30,Yes,2025-03-04
P002667,C090,L00067,4,832,70,Yes,2025-03-15
P002668,C090,L00668,3,185,20,Yes,2025-03-17
P002669,C090,L00061,2,171,10,Yes,2025-03-22
P002670,C090,L00612,1,679,70,Yes,2025-03-20
P002671,C090,L00250,1,967,100,No,2025-03-12
P002672,C090,L00564,3,109,10,Yes,2025-03-04
P002673,C090,L00433,0,0,0,No,2025-03-22
P002674,C090,L00378,3,1068,70,No,2025-03-15
P002675,C090,L00847,1,90,10,Yes,2025-03-11
P002676,C090,L00221,2,956,70,No,2025-03-12
P002677,C090,L00687,0,0,0,No,2025-03-18
P002678,C090,L00099,0,0,0,No,2025-03-04
P002679,C090,L00322,3,640,70,Yes,2025-03-19
P002680,C090,L00139,4,1199,70,Yes,2025-03-11
P002681,C090,L00807,0,0,0,Yes,2025-03-03
P002682,C090,L00657,1,129,10,No,2025-03-14
P002683,C090,L00118,2,633,70,No,2025-03-02
P002684,C090,L00728,2,323,20,No,2025-03-02
P002685,C090,L00419,0,0,0,No,2025-03-10
P002686,C090,L00813,4,193,30,No,2025-03-15
P002687,C090,L00101,4,927,90,Yes,2025-03-12
P002688,C090,L00174,3,301,20,Yes,2025-03-02
P002689,C090,L00324,4,1068,70,Yes,2025-03-13
P002690,C090,L00255,4,621,50,Yes,2025-03-02
P002691,C090,L00691,1,696,100,Yes,2025-03-06
P002692,C090,L00789,1,677,70,No,2025-03-06
P002693,C090,L00086,1,99,10,No,2025-03-02
P002694,C090,L00075,1,183,20,No,2025-03-04
P002695,C091,L00370,1,429,50,No,2025-03-08
P002696,C091,L00659,0,0,0,Yes,2025-03-07
P002697,C091,L00329,2,1258,90,No,2025-03-06
P002698,C091,L00675,1,312,20,No,2025-03-12
P002699,C091,L00637,3,483,30,Yes,2025-03-07
P002700,C091,L00269,3,107,10,No,2025-03-24
P002701,C091,L00548,4,419,50,Yes,2025-03-12
P002702,C091,L00577,2,1122,90,No,2025-03-09
P002703,C091,L00481,3,415,30,Yes,2025-03-12
P002704,C091,L00116,0,0,0,Yes,2025-03-19
P002705,C091,L00273,0,0,0,No,2025-03-22
P002706,C091,L00014,3,619,90,No,2025-03-23
P002707,C091,L00145,2,1048,90,Yes,2025-03-07
P002708,C091,L00571,3,1566,100,Yes,2025-03-03
P002709,C091,L00103,3,1467,100,Yes,2025-03-26
P002710,C091,L00455,4,1492,90,No,2025-03-17
P002711,C091,L00503,1,161,10,Yes,2025-03-15
P002712,C091,L00062,2,121,10,Yes,2025-03-16
P002713,C091,L00243,4,730,70,Yes,2025-03-13
P002714,C091,L00469,0,0,0,No,2025-03-15
P002715,C091,L00694,0,0,0,No,2025-03-22
P002716,C091,L00824,0,0,0,No,2025-03-22
P002717,C091,L00420,1,1017,100,Yes,2025-03-12
P002718,C091,L00172,4,531,30,No,2025-03-13
P002719,C091,L00726,3,1578,90,Yes,2025-03-15
P002720,C091,L00592,2,166,20,No,2025-03-23
P002721,C091,L00501,4,941,100,No,2025-03-14
P002722,C091,L00104,2,1024,70,Yes,2025-03-14
P002723,C091,L00259,0,0,0,No,2025-03-17
P002724,C091,L00244,4,530,30,No,2025-03-11
P002725,C091,L00201,2,136,10,No,2025-03-15
P002726,C091,L00339,3,115,10,Yes,2025-03-13
P002727,C091,L00305,0,0,0,No,2025-03-26
P002728,C092,L00597,3,1213,70,No,2025-03-20
P002729,C092,L00376,3,72,10,Yes,2025-03-22
P002730,C092,L00769,3,1099,90,No,2025-03-16
P002731,C092,L00456,3,817,70,Yes,2025-03-06
P002732,C092,L00105,2,130,10,No,2025-03-10
P002733,C092,L00154,3,243,20,Yes,2025-03-16
P002734,C092,L00244,1,289,20,No,2025-03-11
P002735,C092,L00264,1,315,30,Yes,2025-03-10
P002736,C092,L00053,1,1213,70,Yes,2025-03-09
P002737,C092,L00858,4,108,10,No,2025-03-04
P002738,C092,L00406,3,657,100,No,2025-03-22
P002739,C092,L00060,2,693,70,Yes,2025-03-12
P002740,C092,L00848,1,322,30,Yes,2025-03-22
P002741,C092,L00123,4,178,10,No,2025-03-03
P002742,C092,L00003,0,0,0,No,2025-03-25
P002743,C092,L00005,0,0,0,No,2025-03-21
P002744,C092,L00480,4,979,90,No,2025-03-02
P002745,C092,L00604,2,1455,90,Yes,2025-03-03
P002746,C092,L00160,2,64,10,No,2025-03-07
P002747,C092,L00679,0,0,0,Yes,2025-03-24
P002748,C092,L00208,0,0,0,No,2025-03-03
P002749,C092,L00655,0,0,0,Yes,2025-03-26
P002750,C092,L00232,2,284,20,No,2025-03-16
P002751,C092,L00522,4,336,50,No,2025-03-14
P002752,C093,L00727,0,0,0,No,2025-03-16
P002753,C093,L00861,3,1142,100,No,2025-03-24
P002754,C093,L00664,0,0,0,No,2025-03-22
P002755,C093,L00868,3,399,30,Yes,2025-03-10
P002756,C093,L00431,2,253,20,Yes,2025-03-15
P002757,C093,L00336,4,841,100,Yes,2025-03-20
P002758,C093,L00510,3,155,10,No,2025-03-26
P002759,C093,L00143,3,1109,100,No,2025-03-05
P002760,C093,L00192,1,1004,100,Yes,2025-03-17
P002761,C093,L00441,0,0,0,No,2025-03-08
P002762,C093,L00034,3,728,90,No,2025-03-15
P002763,C093,L00506,3,960,70,Yes,2025-03-14
P002764,C093,L00624,3,432,30,No,2025-03-14
P002765,C093,L00878,0,0,0,Yes,2025-03-23
