student_unique_id,course_id,oral_grade,practical_grade,midterm_grade,assignment_grade
G052,A00040,6.0,5.8,7.4,10.0
G053,A00001,7.2,7.0,7.8,10.0
G053,A00002,6.6,6.6,6.8,3.0
G053,A00003,7.6,5.1,5.5,3.0
G053,A00004,6.1,6.1,7.8,3.0
G053,A00005,6.6,7.8,6.7,10.0
G053,A00006,6.7,7.4,7.4,10.0
G053,A00007,6.6,7.5,7.1,10.0
G053,A00008,7.0,7.4,5.5,3.0
G053,A00013,5.3,6.1,5.9,10.0
G053,A00014,6.3,5.3,4.7,10.0
G053,A00015,4.9,6.0,5.2,10.0
G053,A00016,5.8,7.9,7.1,3.0
G053,A00017,6.2,8.4,7.6,3.0
G053,A00018,6.8,6.7,6.9,10.0
G053,A00019,7.8,5.0,5.9,10.0
G053,A00020,6.6,5.5,4.3,10.0
G053,A00025,0.0,0.0,4.2,3.0
G053,A00026,6.3,7.0,5.5,10.0
G053,A00027,6.7,5.3,5.9,3.0
G053,A00028,4.7,8.3,6.4,10.0
G054,A00001,5.4,6.3,4.0,3.0
G054,A00002,5.8,8.2,8.0,3.0
G054,A00003,6.2,7.7,5.5,10.0
G054,A00004,4.7,7.6,7.4,3.0
G054,A00009,0.0,0.0,6.1,10.0
G054,A00010,5.5,7.2,4.5,3.0
G054,A00011,7.9,7.2,7.2,10.0
G054,A00012,0.0,0.0,6.8,10.0
G054,A00021,0.0,0.0,6.1,3.0
G054,A00022,5.2,8.5,6.1,10.0
G054,A00023,6.6,7.6,4.3,10.0
G054,A00024,5.5,7.7,6.6,10.0
G054,A00025,5.2,8.1,7.6,10.0
G054,A00026,6.3,5.8,4.4,3.0
G054,A00027,4.5,5.3,5.1,10.0
G054,A00028,4.5,6.7,7.6,10.0
G054,A00037,5.3,6.8,5.1,3.0
G054,A00038,4.6,7.9,6.6,10.0
G054,A00039,4.9,6.6,6.1,10.0
G054,A00040,5.7,7.0,6.4,10.0
G055,A00005,7.3,6.8,5.7,10.0
G055,A00006,6.5,5.1,5.2,3.0
G055,A00007,6.3,7.2,4.2,10.0
G055,A00008,5.5,7.9,7.0,3.0
G055,A00009,0.0,0.0,7.0,3.0
G055,A00010,5.9,7.1,6.7,10.0
G055,A00011,4.8,7.1,6.6,10.0
G055,A00012,6.7,5.6,5.0,3.0
G055,A00013,4.9,5.4,4.1,10.0
G055,A00014,5.7,8.4,7.2,3.0
G055,A00015,6.3,6.4,6.0,10.0
G055,A00016,7.6,5.8,5.2,3.0
G055,A00017,6.2,5.6,4.4,3.0
G055,A00018,7.0,7.3,4.3,10.0
G055,A00019,8.0,7.1,5.4,10.0
G055,A00020,5.0,7.3,7.2,3.0
G055,A00033,5.5,5.3,7.7,3.0
G055,A00034,0.0,0.0,7.6,3.0
G055,A00035,6.0,6.4,7.7,10.0
G055,A00036,5.9,6.1,7.6,10.0
G056,A00001,7.7,6.6,6.1,10.0
G056,A00002,7.0,6.4,4.9,10.0
G056,A00003,6.6,8.0,7.2,10.0
G056,A00004,5.6,8.3,4.9,10.0
G056,A00013,7.4,6.1,5.1,3.0
G056,A00014,7.8,8.0,4.9,3.0
G056,A00015,7.4,7.7,6.1,3.0
G056,A00016,4.5,8.3,5.3,10.0
G056,A00017,0.0,0.0,4.6,10.0
G056,A00018,4.7,7.0,5.8,10.0
G056,A00019,5.4,6.0,7.5,3.0
G056,A00020,4.7,7.9,6.3,3.0
G056,A00025,6.6,5.0,7.5,3.0
G056,A00026,6.9,7.0,4.8,3.0
G056,A00027,4.9,6.2,4.7,10.0
G056,A00028,5.8,6.1,6.3,3.0
G056,A00029,6.1,7.3,5.9,10.0
G056,A00030,5.8,8.0,6.6,10.0
G056,A00031,4.9,7.1,7.2,3.0
G056,A00032,6.0,8.0,7.0,10.0
G057,A00009,7.1,5.9,7.8,10.0
G057,A00010,4.7,6.8,5.6,3.0
G057,A00011,4.8,6.6,4.8,10.0
G057,A00012,5.7,5.0,6.2,10.0
G057,A00013,7.8,6.9,4.4,10.0
G057,A00014,6.8,7.3,5.2,3.0
G057,A00015,6.9,7.1,4.8,10.0
G057,A00016,0.0,0.0,5.6,10.0
G057,A00017,6.6,7.0,4.4,10.0
G057,A00018,4.5,5.2,4.1,3.0
G057,A00019,6.7,5.4,6.6,10.0
G057,A00020,7.7,7.1,6.4,10.0
G057,A00029,6.6,6.0,6.8,3.0
G057,A00030,7.6,5.3,6.6,10.0
G057,A00031,7.0,6.5,4.5,10.0
G057,A00032,4.9,6.9,5.2,10.0
G057,A00037,7.7,6.2,4.5,10.0
G057,A00038,4.7,7.5,7.4,10.0
G057,A00039,6.4,7.3,7.0,3.0
G057,A00040,5.0,6.2,4.8,10.0
G058,A00001,4.5,7.6,5.4,10.0
G058,A00002,6.0,7.3,7.9,10.0
G058,A00003,5.5,7.2,6.4,3.0
G058,A00004,6.2,6.9,7.2,10.0
G058,A00009,6.5,5.0,5.1,10.0
G058,A00010,4.7,7.4,4.8,3.0
G058,A00011,4.9,6.3,7.1,10.0
G058,A00012,6.5,8.3,6.7,3.0
G058,A00013,5.7,7.9,6.7,3.0
G058,A00014,7.1,7.1,6.2,10.0
G058,A00015,6.8,5.9,6.3,10.0
G058,A00016,7.5,5.7,6.9,3.0
G058,A00021,6.9,6.2,5.1,10.0
G058,A00022,6.0,6.7,5.4,10.0
G058,A00023,6.9,6.0,7.5,3.0
G058,A00024,5.5,6.8,5.2,10.0
G058,A00025,5.6,5.6,6.2,10.0
G058,A00026,7.3,8.4,6.8,3.0
G058,A00027,6.1,5.4,8.0,3.0
G058,A00028,7.3,8.3,5.7,3.0
G059,A00001,7.4,8.2,5.7,10.0
G059,A00002,7.5,6.8,7.4,10.0
G059,A00003,7.7,7.5,7.2,3.0
G059,A00004,6.0,6.5,6.9,3.0
G059,A00005,5.6,7.2,5.9,10.0
G059,A00006,6.5,6.2,5.3,3.0
G059,A00007,5.8,6.1,6.4,10.0
G059,A00008,6.6,7.0,7.5,10.0
G059,A00029,7.0,6.7,7.5,3.0
G059,A00030,6.9,7.0,4.4,10.0
G059,A00031,5.8,6.0,5.7,10.0
G059,A00032,5.1,6.3,5.9,10.0
G059,A00033,0.0,0.0,7.9,10.0
G059,A00034,5.0,5.2,6.7,10.0
G059,A00035,7.6,5.9,5.6,10.0
G059,A00036,5.7,5.3,4.1,10.0
G059,A00037,5.0,5.4,6.3,3.0
G059,A00038,4.6,7.8,4.4,10.0
G059,A00039,6.8,5.1,7.3,10.0
G059,A00040,0.0,0.0,7.0,10.0
G060,A00005,5.7,6.0,5.8,10.0
G060,A00006,4.8,8.1,5.7,3.0
G060,A00007,5.9,6.7,7.6,10.0
G060,A00008,5.6,6.1,5.2,10.0
G060,A00017,6.9,6.8,5.0,3.0
G060,A00018,6.6,6.3,7.8,3.0
G060,A00019,5.8,7.0,7.2,3.0
G060,A00020,5.3,5.4,7.3,3.0
G060,A00025,8.0,8.5,4.8,10.0
G060,A00026,6.1,6.5,4.6,3.0
G060,A00027,6.9,6.2,4.1,10.0
G060,A00028,5.0,7.5,4.9,10.0
G060,A00033,6.2,6.3,7.1,10.0
G060,A00034,4.6,7.9,5.0,10.0
G060,A00035,6.3,6.6,6.9,10.0
G060,A00036,7.9,7.5,5.0,10.0
G060,A00037,5.8,5.4,5.6,10.0
G060,A00038,4.6,8.0,7.9,10.0
G060,A00039,0.0,0.0,5.0,10.0
G060,A00040,5.9,5.7,5.5,10.0
G061,A00005,5.1,5.5,5.2,10.0
G061,A00006,4.6,6.1,4.4,3.0
G061,A00007,7.1,8.4,6.0,10.0
G061,A00008,6.1,5.9,5.5,3.0
G061,A00009,5.5,6.6,6.8,10.0
G061,A00010,7.7,5.1,7.3,3.0
G061,A00011,4.9,6.4,6.2,10.0
G061,A00012,7.8,7.0,4.1,10.0
G061,A00013,5.6,8.3,6.5,10.0
G061,A00014,7.6,6.8,4.2,10.0
G061,A00015,6.6,7.9,6.5,3.0
G061,A00016,0.0,0.0,6.7,10.0
G061,A00029,7.9,5.1,4.8,3.0
G061,A00030,5.5,6.1,7.3,10.0
G061,A00031,7.9,7.0,7.6,10.0
G061,A00032,5.9,8.3,7.3,10.0
G061,A00033,0.0,0.0,5.2,10.0
G061,A00034,5.7,5.8,6.3,3.0
G061,A00035,6.4,5.8,7.7,3.0
G061,A00036,5.0,5.7,5.3,10.0
G062,A00001,6.4,8.2,7.3,3.0
G062,A00002,6.4,8.0,4.0,10.0
G062,A00003,7.2,7.7,4.0,3.0
G062,A00004,7.4,6.4,7.0,10.0
G062,A00017,6.0,6.8,7.0,3.0
G062,A00018,5.6,6.6,7.2,3.0
G062,A00019,5.4,5.9,7.7,3.0
G062,A00020,5.2,6.8,4.5,10.0
G062,A00021,4.7,5.1,4.9,3.0
G062,A00022,5.7,5.5,7.6,3.0
G062,A00023,5.4,8.1,4.7,10.0
G062,A00024,7.9,7.6,6.7,3.0
G062,A00025,6.5,6.5,6.1,10.0
G062,A00026,0.0,0.0,4.3,10.0
G062,A00027,6.5,6.3,5.1,3.0
G062,A00028,5.0,7.6,6.1,3.0
G062,A00029,6.1,7.7,7.4,3.0
G062,A00030,0.0,0.0,6.8,10.0
G062,A00031,6.2,7.5,6.5,10.0
G062,A00032,5.9,5.7,6.0,3.0
G063,A00001,8.0,6.2,5.2,10.0
G063,A00002,7.6,6.6,4.5,10.0
G063,A00003,6.7,6.2,5.6,3.0
G063,A00004,0.0,0.0,4.1,10.0
G063,A00009,6.7,6.2,4.8,10.0
G063,A00010,5.2,5.5,5.7,10.0
G063,A00011,5.9,6.4,5.7,10.0
G063,A00012,4.6,8.4,4.2,10.0
G063,A00017,6.2,5.8,6.4,3.0
G063,A00018,6.4,7.1,6.2,10.0
G063,A00019,5.3,6.5,4.3,10.0
G063,A00020,0.0,0.0,7.8,3.0
G063,A00025,7.7,6.7,4.4,3.0
G063,A00026,7.0,7.5,7.4,3.0
G063,A00027,6.4,6.8,4.0,10.0
G063,A00028,7.5,8.1,7.5,3.0
G063,A00037,5.0,6.0,4.1,3.0
G063,A00038,7.3,5.3,7.0,10.0
G063,A00039,4.9,8.3,5.4,3.0
G063,A00040,7.3,6.3,7.0,3.0
G064,A00001,5.5,7.0,5.6,10.0
G064,A00002,7.6,7.8,4.3,10.0
G064,A00003,7.8,6.1,7.1,3.0
G064,A00004,5.0,7.5,4.3,10.0
G064,A00005,0.0,0.0,7.7,10.0
G064,A00006,7.9,6.0,4.2,10.0
G064,A00007,6.2,5.5,5.9,3.0
G064,A00008,7.5,7.8,6.9,10.0
G064,A00009,0.0,0.0,5.6,10.0
G064,A00010,5.8,7.5,4.9,10.0
G064,A00011,5.5,8.3,7.0,3.0
G064,A00012,5.2,6.8,7.1,3.0
G064,A00029,7.2,6.9,7.7,10.0
G064,A00030,5.9,6.6,5.5,3.0
G064,A00031,6.3,6.1,6.0,3.0
G064,A00032,6.2,6.7,5.5,10.0
G064,A00037,6.5,7.1,5.0,10.0
G064,A00038,7.5,8.5,7.0,3.0
G064,A00039,7.9,8.3,5.4,10.0
G064,A00040,5.9,8.0,5.7,3.0
G065,A00001,7.4,8.1,5.6,10.0
G065,A00002,7.2,6.6,6.9,3.0
G065,A00003,6.5,7.3,7.7,10.0
G065,A00004,7.8,8.1,6.7,10.0
G065,A00021,5.2,6.4,5.9,3.0
G065,A00022,4.9,8.4,7.1,3.0
G065,A00023,7.5,6.5,6.6,3.0
G065,A00024,6.0,7.1,4.2,10.0
G065,A00025,7.5,7.5,4.4,3.0
G065,A00026,7.6,8.3,4.2,10.0
G065,A00027,4.7,5.9,5.8,10.0
G065,A00028,7.6,7.6,7.3,10.0
G065,A00033,6.1,6.8,5.3,10.0
G065,A00034,6.3,5.9,5.5,10.0
G065,A00035,6.7,7.7,7.6,3.0
G065,A00036,7.7,6.9,7.3,10.0
G065,A00037,4.6,7.3,6.7,10.0
G065,A00038,6.2,6.1,5.1,10.0
G065,A00039,6.9,6.7,4.5,10.0
G065,A00040,7.0,7.2,4.1,10.0
G066,A00001,6.9,6.4,4.4,10.0
G066,A00002,0.0,0.0,5.2,10.0
G066,A00003,0.0,0.0,6.2,10.0
G066,A00004,5.8,6.8,4.3,3.0
G066,A00009,7.3,7.6,4.5,3.0
G066,A00010,5.5,6.4,4.7,3.0
G066,A00011,0.0,0.0,6.5,10.0
G066,A00012,7.9,6.4,6.5,10.0
G066,A00025,4.5,6.4,6.2,10.0
G066,A00026,8.0,6.9,5.0,10.0
G066,A00027,6.9,6.9,5.5,10.0
G066,A00028,7.4,6.7,4.4,10.0
G066,A00033,5.5,5.5,4.9,10.0
G066,A00034,4.6,6.7,7.6,3.0
G066,A00035,7.1,5.6,7.9,3.0
G066,A00036,7.4,5.4,6.6,10.0
G066,A00037,7.1,8.3,7.7,3.0
G066,A00038,5.0,7.1,6.6,3.0
G066,A00039,7.1,7.3,4.1,10.0
G066,A00040,7.2,6.4,8.0,3.0
G067,A00001,6.8,8.2,4.4,10.0
G067,A00002,7.2,7.2,6.7,10.0
G067,A00003,0.0,0.0,5.0,3.0
G067,A00004,6.6,6.3,5.6,3.0
G067,A00005,4.8,8.4,6.6,3.0
G067,A00006,6.2,7.9,5.7,10.0
G067,A00007,4.8,8.0,5.0,3.0
G067,A00008,5.9,5.6,5.3,10.0
G067,A00021,5.9,5.9,5.4,3.0
G067,A00022,4.7,6.0,7.8,3.0
G067,A00023,0.0,0.0,7.2,10.0
G067,A00024,4.9,8.0,5.8,10.0
G067,A00025,0.0,0.0,4.8,10.0
G067,A00026,7.8,5.3,7.2,10.0
G067,A00027,4.8,6.0,4.6,10.0
G067,A00028,7.8,5.7,4.8,3.0
G067,A00029,6.3,5.8,5.5,3.0
G067,A00030,5.5,7.8,7.5,3.0
G067,A00031,4.8,7.0,4.5,3.0
G067,A00032,6.3,5.0,4.5,3.0
G068,A00009,7.3,6.5,6.0,10.0
G068,A00010,7.0,6.4,5.1,10.0
G068,A00011,4.7,5.4,6.3,3.0
G068,A00012,4.8,7.4,5.8,10.0
G068,A00013,5.9,7.5,5.7,3.0
G068,A00014,5.5,7.5,4.4,10.0
G068,A00015,5.3,7.5,4.6,10.0
G068,A00016,5.5,5.0,7.3,10.0
G068,A00017,7.3,8.3,7.5,10.0
G068,A00018,7.8,7.8,4.9,3.0
G068,A00019,5.9,8.2,4.5,10.0
G068,A00020,7.7,5.1,4.2,10.0
G068,A00021,5.6,8.3,6.4,3.0
G068,A00022,6.2,7.8,6.9,10.0
G068,A00023,5.3,7.9,5.5,10.0
G068,A00024,6.7,5.3,6.7,10.0
G068,A00033,7.9,7.6,6.9,3.0
G068,A00034,6.6,8.4,7.7,10.0
G068,A00035,5.8,7.4,4.3,3.0
G068,A00036,6.8,7.0,4.8,10.0
G069,A00005,4.9,8.3,4.3,3.0
G069,A00006,7.6,6.6,7.5,10.0
G069,A00007,6.3,7.1,7.2,10.0
G069,A00008,6.1,6.7,6.3,3.0
G069,A00017,6.6,8.3,4.3,3.0
G069,A00018,0.0,0.0,5.1,3.0
G069,A00019,0.0,0.0,5.2,10.0
G069,A00020,6.9,7.4,6.2,10.0
G069,A00021,0.0,0.0,5.0,10.0
G069,A00022,0.0,0.0,4.3,10.0
G069,A00023,7.4,8.2,6.9,10.0
G069,A00024,7.3,8.3,5.2,10.0
G069,A00025,6.4,5.2,5.8,10.0
G069,A00026,6.3,6.4,4.5,3.0
G069,A00027,0.0,0.0,7.2,3.0
G069,A00028,7.2,6.2,6.3,10.0
G069,A00033,5.4,6.9,7.6,3.0
G069,A00034,6.2,8.2,6.0,3.0
G069,A00035,5.5,8.0,7.8,3.0
G069,A00036,5.0,5.4,7.6,3.0
G070,A00001,6.7,5.3,6.3,3.0
G070,A00002,4.7,7.1,7.7,10.0
G070,A00003,7.1,6.9,5.3,3.0
G070,A00004,5.6,5.9,5.5,10.0
G070,A00013,4.5,8.1,4.2,10.0
G070,A00014,6.3,8.2,6.4,3.0
G070,A00015,4.7,6.4,6.9,3.0
G070,A00016,5.5,8.1,7.1,10.0
G070,A00021,7.0,6.3,4.6,3.0
G070,A00022,0.0,0.0,5.8,10.0
G070,A00023,7.4,6.7,4.7,3.0
G070,A00024,4.5,5.4,6.6,10.0
G070,A00029,5.4,8.2,4.6,3.0
G070,A00030,7.1,6.6,7.6,10.0
G070,A00031,5.6,7.6,4.9,3.0
G070,A00032,4.9,6.3,5.2,3.0
G070,A00037,5.8,5.1,7.4,10.0
G070,A00038,5.4,5.4,5.8,3.0
G070,A00039,7.4,6.7,4.1,3.0
G070,A00040,5.6,7.4,6.0,10.0
G071,A00001,7.3,6.2,4.3,3.0
G071,A00002,7.6,7.4,7.9,3.0
G071,A00003,6.0,7.4,6.4,3.0
G071,A00004,7.7,7.5,5.0,10.0
G071,A00005,5.8,6.7,6.3,3.0
G071,A00006,7.9,8.2,4.3,10.0
G071,A00007,4.8,6.7,7.2,10.0
G071,A00008,6.9,6.6,7.7,10.0
G071,A00013,6.2,5.7,7.5,10.0
G071,A00014,5.9,6.1,5.4,10.0
G071,A00015,6.7,5.1,5.3,10.0
G071,A00016,7.0,7.2,4.1,3.0
G071,A00021,4.5,5.9,6.6,3.0
G071,A00022,5.1,6.1,6.1,10.0
G071,A00023,7.0,7.7,5.8,10.0
G071,A00024,6.8,6.1,7.6,10.0
G071,A00029,7.9,5.8,4.7,3.0
G071,A00030,7.2,5.6,4.0,10.0
G071,A00031,7.8,7.7,4.3,10.0
G071,A00032,7.0,5.5,4.9,10.0
G072,A00005,5.5,6.6,4.1,3.0
G072,A00006,0.0,0.0,6.0,3.0
G072,A00007,7.2,7.4,5.3,10.0
G072,A00008,6.8,7.2,4.7,10.0
G072,A00009,4.7,7.8,7.0,10.0
G072,A00010,5.8,5.2,4.8,10.0
G072,A00011,7.8,6.0,6.8,10.0
G072,A00012,6.3,6.0,5.4,3.0
G072,A00013,6.0,5.5,6.0,10.0
G072,A00014,6.1,6.0,7.7,10.0
G072,A00015,5.2,6.1,4.1,10.0
G072,A00016,5.8,6.8,6.0,3.0
G072,A00025,5.8,7.3,7.4,10.0
G072,A00026,4.7,6.3,6.4,3.0
G072,A00027,7.2,7.5,5.1,3.0
G072,A00028,6.0,6.2,5.6,3.0
G072,A00037,0.0,0.0,6.7,10.0
G072,A00038,7.5,6.9,7.6,3.0
G072,A00039,5.2,5.1,4.2,3.0
G072,A00040,6.8,5.3,4.3,3.0
G073,A00005,6.2,6.5,5.3,10.0
G073,A00006,7.6,8.3,4.9,10.0
G073,A00007,5.3,7.5,5.1,10.0
G073,A00008,0.0,0.0,4.9,3.0
G073,A00009,6.6,8.0,4.8,3.0
G073,A00010,5.5,7.6,4.5,3.0
G073,A00011,0.0,0.0,7.7,10.0
G073,A00012,6.8,7.9,4.6,10.0
G073,A00013,7.1,6.4,4.8,10.0
G073,A00014,0.0,0.0,5.0,3.0
G073,A00015,6.8,6.8,7.7,10.0
G073,A00016,5.9,6.9,7.0,10.0
G073,A00033,7.0,6.9,7.2,3.0
G073,A00034,5.2,7.0,4.4,3.0
G073,A00035,7.6,8.3,7.3,10.0
G073,A00036,5.5,8.2,5.6,10.0
G073,A00037,5.8,8.1,5.1,10.0
G073,A00038,0.0,0.0,6.3,10.0
G073,A00039,0.0,0.0,7.3,3.0
G073,A00040,6.3,5.3,7.1,3.0
G074,A00001,5.4,5.9,7.6,10.0
G074,A00002,7.4,6.7,7.7,3.0
G074,A00003,4.6,8.0,5.0,3.0
G074,A00004,5.8,6.8,5.7,10.0
G074,A00005,5.7,7.6,4.1,10.0
G074,A00006,4.6,5.5,7.5,3.0
G074,A00007,4.9,5.9,4.6,3.0
G074,A00008,5.9,7.6,7.4,3.0
G074,A00025,6.2,5.6,5.3,10.0
G074,A00026,5.9,6.2,5.5,3.0
G074,A00027,6.4,5.9,4.2,3.0
G074,A00028,6.6,6.2,5.3,3.0
G074,A00029,4.5,7.5,7.6,10.0
G074,A00030,6.1,6.3,4.1,10.0
G074,A00031,7.9,6.9,5.6,10.0
G074,A00032,6.3,5.3,4.1,10.0
G074,A00037,6.9,7.8,5.5,10.0
G074,A00038,0.0,0.0,4.7,10.0
G074,A00039,7.2,7.3,5.0,3.0
G074,A00040,7.2,7.5,7.5,10.0
G075,A00001,6.3,5.7,5.7,3.0
G075,A00002,7.9,8.1,5.1,3.0
G075,A00003,4.9,7.2,6.4,10.0
G075,A00004,4.6,6.5,4.6,3.0
G075,A00017,7.2,5.6,5.0,3.0
G075,A00018,7.3,8.3,6.2,10.0
G075,A00019,4.9,7.6,5.0,10.0
G075,A00020,5.4,5.7,6.7,3.0
G075,A00021,4.6,6.2,6.0,10.0
G075,A00022,5.5,7.8,7.1,10.0
G075,A00023,7.2,7.4,7.8,3.0
G075,A00024,6.3,7.7,4.5,10.0
G075,A00025,5.7,6.5,5.3,3.0
G075,A00026,5.8,7.5,5.3,3.0
G075,A00027,4.5,6.4,4.6,10.0
G075,A00028,5.5,5.7,7.2,10.0
G075,A00033,6.8,7.2,7.0,3.0
G075,A00034,7.9,8.4,5.9,3.0
G075,A00035,7.5,6.1,6.2,3.0
G075,A00036,4.6,6.6,4.2,3.0
G076,A00001,7.6,7.4,6.2,3.0
G076,A00002,7.2,6.9,7.2,3.0
G076,A00003,7.2,8.0,6.3,10.0
G076,A00004,6.1,7.7,5.1,3.0
G076,A00005,5.9,5.2,6.7,10.0
G076,A00006,5.6,8.5,5.4,3.0
G076,A00007,4.7,7.6,6.2,10.0
G076,A00008,5.3,8.0,6.0,10.0
G076,A00021,5.4,7.3,5.5,3.0
G076,A00022,6.2,8.0,6.9,10.0
G076,A00023,7.1,5.4,7.5,3.0
G076,A00024,6.2,6.2,4.0,3.0
G076,A00033,4.7,8.1,7.7,10.0
G076,A00034,7.9,5.7,6.0,10.0
G076,A00035,7.8,5.3,6.8,3.0
G076,A00036,7.2,7.8,7.4,3.0
G076,A00037,8.0,7.9,5.9,10.0
G076,A00038,6.4,5.6,7.3,3.0
G076,A00039,7.9,8.0,4.7,3.0
G076,A00040,4.8,7.4,4.6,10.0
G077,A00001,5.8,6.8,6.6,10.0
G077,A00002,5.3,7.9,7.5,3.0
G077,A00003,5.2,6.5,7.6,3.0
G077,A00004,5.0,5.7,6.6,10.0
G077,A00005,6.7,6.0,6.1,10.0
G077,A00006,7.2,6.8,5.3,10.0
G077,A00007,6.5,6.9,7.9,10.0
G077,A00008,5.0,7.8,5.3,10.0
G077,A00017,7.3,7.8,7.0,10.0
G077,A00018,6.7,7.0,6.1,10.0
G077,A00019,5.9,7.7,6.4,10.0
G077,A00020,6.9,5.7,5.6,10.0
G077,A00029,5.4,5.2,7.9,3.0
G077,A00030,5.7,8.1,6.3,10.0
G077,A00031,7.7,5.3,7.8,10.0
G077,A00032,0.0,0.0,4.0,10.0
G077,A00033,6.1,7.4,6.3,3.0
G077,A00034,7.6,6.4,6.9,10.0
G077,A00035,7.0,8.1,7.0,3.0
G077,A00036,4.7,6.0,7.6,10.0
G078,A00005,5.0,5.0,4.0,3.0
G078,A00006,4.5,6.1,4.0,10.0
G078,A00007,6.7,7.0,5.9,10.0
G078,A00008,6.1,6.3,4.1,10.0
G078,A00009,5.0,6.9,7.9,3.0
G078,A00010,7.9,8.1,4.9,10.0
G078,A00011,6.4,8.2,5.9,10.0
G078,A00012,5.3,5.9,4.2,3.0
G078,A00013,6.3,6.6,6.1,10.0
G078,A00014,6.9,6.9,5.5,3.0
G078,A00015,4.8,8.3,4.2,10.0
G078,A00016,5.5,8.5,5.3,3.0
G078,A00033,7.3,5.8,5.6,3.0
G078,A00034,6.1,7.5,8.0,10.0
G078,A00035,6.4,6.3,4.8,3.0
G078,A00036,6.0,5.0,6.2,10.0
G078,A00037,4.7,5.0,7.9,3.0
G078,A00038,5.1,6.6,7.2,10.0
G078,A00039,6.1,6.7,8.0,10.0
G078,A00040,5.2,5.1,7.9,10.0
G079,A00013,4.7,7.4,6.0,10.0
G079,A00014,7.5,6.0,6.8,3.0
G079,A00015,7.9,7.0,4.4,10.0
G079,A00016,7.3,6.1,5.8,3.0
G079,A00017,7.5,5.6,7.2,10.0
G079,A00018,5.3,6.4,6.0,3.0
G079,A00019,7.9,5.8,6.8,10.0
G079,A00020,5.2,6.9,7.0,3.0
G079,A00021,7.8,5.7,5.0,3.0
G079,A00022,8.0,6.8,7.5,10.0
G079,A00023,7.0,5.6,5.8,3.0
G079,A00024,7.9,7.3,4.8,10.0
G079,A00029,6.5,7.6,7.5,10.0
G079,A00030,5.4,5.4,5.7,3.0
G079,A00031,6.0,6.6,7.0,10.0
G079,A00032,6.6,5.2,6.2,3.0
G079,A00033,4.8,7.1,5.5,10.0
G079,A00034,6.7,5.9,7.2,10.0
G079,A00035,7.9,6.8,6.3,3.0
G079,A00036,5.2,6.8,5.6,10.0
G080,A00001,7.3,8.2,4.4,10.0
G080,A00002,7.7,6.9,7.6,3.0
G080,A00003,0.0,0.0,4.1,10.0
G080,A00004,7.9,6.4,7.5,10.0
G080,A00005,6.3,8.3,5.4,10.0
G080,A00006,7.9,7.7,6.6,10.0
G080,A00007,7.2,6.0,7.7,3.0
G080,A00008,5.1,8.0,4.6,10.0
G080,A00029,6.2,6.5,6.3,3.0
G080,A00030,7.0,7.9,7.1,10.0
G080,A00031,5.4,7.9,7.0,3.0
G080,A00032,6.7,5.7,6.1,10.0
G080,A00033,6.8,7.5,6.5,10.0
G080,A00034,5.1,6.0,7.0,10.0
G080,A00035,6.5,6.0,7.4,10.0
G080,A00036,7.2,6.0,7.0,3.0
G080,A00037,6.2,7.5,5.4,3.0
G080,A00038,4.5,5.8,8.0,10.0
G080,A00039,4.5,5.0,5.7,3.0
G080,A00040,5.7,7.5,4.1,10.0
G081,A00005,7.7,5.6,5.5,10.0
G081,A00006,5.3,5.4,4.5,3.0
G081,A00007,6.7,5.8,4.5,3.0
G081,A00008,5.3,6.3,5.1,3.0
G081,A00009,5.6,6.7,4.2,10.0
G081,A00010,7.5,5.2,6.8,10.0
G081,A00011,7.1,8.4,4.3,10.0
G081,A00012,4.8,7.5,4.8,10.0
G081,A00013,6.0,6.1,4.4,10.0
G081,A00014,0.0,0.0,4.3,10.0
G081,A00015,6.2,6.6,5.1,10.0
G081,A00016,6.8,7.2,6.3,10.0
G081,A00021,4.9,5.5,7.9,10.0
G081,A00022,0.0,0.0,7.5,10.0
G081,A00023,5.9,8.0,7.5,10.0
G081,A00024,0.0,0.0,4.7,3.0
G081,A00029,8.0,6.3,5.1,10.0
G081,A00030,4.7,8.0,4.3,10.0
G081,A00031,7.2,7.3,7.1,10.0
G081,A00032,5.8,6.2,4.3,10.0
G082,A00013,5.9,7.4,6.2,3.0
G082,A00014,7.1,5.1,5.0,3.0
G082,A00015,7.7,7.6,5.0,3.0
G082,A00016,0.0,0.0,8.0,3.0
G082,A00017,6.5,7.8,7.0,10.0
G082,A00018,5.7,8.3,7.3,10.0
G082,A00019,0.0,0.0,6.3,3.0
G082,A00020,5.4,8.2,7.5,10.0
G082,A00021,6.5,6.8,6.6,3.0
G082,A00022,5.8,6.3,7.8,10.0
G082,A00023,6.8,6.6,5.1,10.0
G082,A00024,5.3,7.4,6.4,3.0
G082,A00029,5.2,8.1,6.8,3.0
G082,A00030,7.7,5.7,5.6,10.0
G082,A00031,4.9,8.2,7.5,10.0
G082,A00032,6.3,7.9,7.9,10.0
G082,A00033,5.3,8.4,6.0,10.0
G082,A00034,4.6,8.1,5.6,10.0
G082,A00035,4.6,6.0,5.9,10.0
G082,A00036,5.1,5.4,7.4,3.0
G083,A00001,7.5,5.4,6.6,10.0
G083,A00002,5.5,6.0,4.2,10.0
G083,A00003,7.8,7.1,6.2,10.0
G083,A00004,6.5,7.8,4.1,10.0
G083,A00017,6.0,8.1,7.1,3.0
G083,A00018,6.5,7.2,5.3,10.0
