student_unique_id,course_unique_id,assignment_total,assignment_max_total,midterm_grade,final_grade,total_course_grade,performance_level,student_system_type,general_grade_level,used_mercy,course_status,grade_description
G252,C039,18,20,9,37,64,PASS,General,مقبول,FALSE,Pass,مقبول
G252,C047,20,20,11,32,63,PASS,General,مقبول,FALSE,Pass,مقبول
G252,C048,8,20,11,37,56,PASS,General,مقبول,FALSE,Pass,مقبول
G253,C024,8,20,12,38,58,WEAK,General,مقبول,FALSE,Pass,مقبول
G253,C027,16,20,11,28,55,WEAK,General,مقبول,FALSE,Pass,مقبول
G253,C028,13,20,16,38,67,FAIL,General,جيد,FALSE,Pass,جيد
G253,C034,8,20,12,34,54,WEAK,General,مقبول,FALSE,Pass,مقبول
G253,C041,18,20,9,39,66,PASS,General,جيد,FALSE,Pass,جيد
G254,C028,20,20,16,30,66,PASS,General,جيد,FALSE,Pass,جيد
G254,C030,18,20,11,26,55,PASS,General,مقبول,FALSE,Pass,مقبول
G254,C033,11,20,15,40,66,PASS,General,جيد,FALSE,Pass,جيد
G254,C036,18,20,11,30,59,PASS,General,مقبول,FALSE,Pass,مقبول
G254,C037,12,20,12,37,61,PASS,General,مقبول,FALSE,Pass,مقبول
G255,C027,10,20,8,30,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G255,C031,8,20,12,29,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G255,C033,16,20,14,41,71,PASS,General,جيد,FALSE,Pass,جيد
G255,C037,20,20,10,50,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G255,C042,11,20,9,30,50,PASS,General,مقبول,FALSE,Pass,مقبول
G256,C022,11,20,16,30,57,PASS,General,مقبول,FALSE,Pass,مقبول
G256,C033,16,20,9,41,66,PASS,General,جيد,FALSE,Pass,جيد
G256,C034,11,20,11,44,66,PASS,General,جيد,FALSE,Pass,جيد
G256,C038,20,20,17,25,62,WEAK,General,مقبول,FALSE,Pass,مقبول
G256,C041,10,20,17,37,64,PASS,General,مقبول,FALSE,Pass,مقبول
G257,C021,6,20,16,31,53,PASS,General,مقبول,FALSE,Pass,مقبول
G257,C022,16,20,10,26,52,PASS,General,مقبول,FALSE,Pass,مقبول
G257,C028,11,20,16,38,65,PASS,General,جيد,FALSE,Pass,جيد
G257,C039,10,20,16,39,65,PASS,General,جيد,FALSE,Pass,جيد
G257,C041,8,20,12,25,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G258,C021,11,20,15,27,53,PASS,General,مقبول,FALSE,Pass,مقبول
G258,C022,11,20,13,42,66,FAIL,General,جيد,FALSE,Pass,جيد
G258,C029,10,20,16,29,55,PASS,General,مقبول,FALSE,Pass,مقبول
G258,C040,18,20,9,27,54,PASS,General,مقبول,FALSE,Pass,مقبول
G258,C045,18,20,12,41,71,PASS,General,جيد,FALSE,Pass,جيد
G259,C023,11,20,15,27,53,PASS,General,مقبول,FALSE,Pass,مقبول
G259,C036,15,20,16,48,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G259,C041,13,20,8,26,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G259,C043,18,20,10,48,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G259,C046,13,20,8,29,50,PASS,General,مقبول,FALSE,Pass,مقبول
G260,C023,10,20,13,32,55,PASS,General,مقبول,FALSE,Pass,مقبول
G260,C027,16,20,8,48,72,PASS,General,جيد,FALSE,Pass,جيد
G260,C031,16,20,13,43,72,PASS,General,جيد,FALSE,Pass,جيد
G260,C032,18,20,9,42,69,PASS,General,جيد,FALSE,Pass,جيد
G260,C046,18,20,14,48,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G261,C033,18,20,11,34,47,PASS,General,مقبول,FALSE,Fail,مقبول
G261,C035,10,20,8,31,48,PASS,General,ضعيف,TRUE,Fail,مقبول
G261,C036,18,20,15,34,67,FAIL,General,جيد,FALSE,Pass,جيد
G261,C046,18,20,10,48,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G261,C049,11,20,17,40,68,WEAK,General,جيد,FALSE,Pass,جيد
G262,C023,13,20,8,39,60,PASS,General,مقبول,FALSE,Pass,مقبول
G262,C028,13,20,17,34,64,PASS,General,مقبول,FALSE,Pass,مقبول
G262,C032,15,20,9,33,57,PASS,General,مقبول,FALSE,Pass,مقبول
G262,C037,14,20,16,25,55,PASS,General,مقبول,FALSE,Pass,مقبول
G262,C040,20,20,15,44,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G263,C021,15,20,15,35,65,PASS,General,جيد,FALSE,Pass,جيد
G263,C032,20,20,10,31,61,WEAK,General,مقبول,FALSE,Pass,مقبول
G263,C033,16,20,9,29,54,PASS,General,مقبول,FALSE,Pass,مقبول
G263,C038,11,20,11,41,63,WEAK,General,مقبول,FALSE,Pass,مقبول
G263,C039,13,20,13,30,56,PASS,General,مقبول,FALSE,Pass,مقبول
G264,C022,18,20,13,38,69,PASS,General,جيد,FALSE,Pass,جيد
G264,C030,15,20,11,26,52,PASS,General,مقبول,FALSE,Pass,مقبول
G264,C035,15,20,10,33,58,PASS,General,مقبول,FALSE,Pass,مقبول
G264,C044,15,20,9,47,71,PASS,General,جيد,FALSE,Pass,جيد
G264,C049,8,20,16,43,67,PASS,General,جيد,FALSE,Pass,جيد
G265,C024,18,20,9,28,55,WEAK,General,مقبول,FALSE,Pass,مقبول
G265,C026,18,20,10,27,55,PASS,General,مقبول,FALSE,Pass,مقبول
G265,C039,15,20,13,40,68,FAIL,General,جيد,FALSE,Pass,جيد
G265,C043,16,20,11,25,52,WEAK,General,مقبول,FALSE,Pass,مقبول
G265,C050,13,20,15,40,68,PASS,General,جيد,FALSE,Pass,جيد
G266,C024,16,20,9,40,65,PASS,General,جيد,FALSE,Pass,جيد
G266,C032,8,20,13,31,52,PASS,General,مقبول,FALSE,Pass,مقبول
G266,C035,18,20,8,48,74,PASS,General,جيد,FALSE,Pass,جيد
G266,C036,14,20,11,43,68,PASS,General,جيد,FALSE,Pass,جيد
G266,C041,18,20,11,40,69,PASS,General,جيد,FALSE,Pass,جيد
G267,C024,13,20,17,30,35,PASS,General,مقبول,FALSE,Fail,مقبول
G267,C028,8,20,10,33,42,PASS,General,مقبول,FALSE,Fail,مقبول
G267,C039,5,20,17,27,40,PASS,General,ضعيف,TRUE,Fail,مقبول
G267,C041,18,20,10,33,61,PASS,General,مقبول,FALSE,Pass,مقبول
G267,C047,13,20,15,49,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G268,C030,16,20,17,41,74,PASS,General,جيد,FALSE,Pass,جيد
G268,C033,15,20,17,42,74,PASS,General,جيد,FALSE,Pass,جيد
G268,C035,16,20,16,38,70,PASS,General,جيد,FALSE,Pass,جيد
G268,C043,16,20,14,42,72,PASS,General,جيد,FALSE,Pass,جيد
G268,C044,16,20,14,46,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G269,C026,16,20,9,46,33,PASS,General,جيد,FALSE,Fail,جيد
G269,C029,13,20,13,42,39,PASS,General,جيد,FALSE,Fail,جيد
G269,C037,11,20,13,50,34,PASS,General,جيد,FALSE,Fail,جيد
G269,C038,10,20,16,50,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G269,C045,13,20,12,32,57,WEAK,General,مقبول,FALSE,Pass,مقبول
G270,C026,11,20,12,25,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G270,C038,13,20,15,28,56,PASS,General,مقبول,FALSE,Pass,مقبول
G270,C044,15,20,16,39,70,PASS,General,جيد,FALSE,Pass,جيد
G270,C045,8,20,9,42,59,WEAK,General,مقبول,FALSE,Pass,مقبول
G270,C049,10,20,8,42,60,WEAK,General,مقبول,FALSE,Pass,مقبول
